name,owner,stars,status,description,topics,tags
perplexity-converter,heseber,7,200,"This plugin fixes sources (citations, Quellen) and their links in text pasted from Perplexity.",,other
daily-random-note,D4rkP1xel,1,200,Daily Random Notes in Obsidian.,,note-taking
obsidian-typezen,IlgamGabdullin,6,200,Plugin for obsidian which lets you turn zen mode instantly,,other
IOC-Lens,acgabbert,20,200,IOC Lens is an Obsidian plugin for cyber security note taking.,,note-taking
Auto-List-Management-Obsidian,OmriLeviGit,24,200,Automatically reorders checklists and numbered lists as you edit them.,obsidian;obsidian-md;obsidian-plugins,other
Three-Noun-Prompts,jamespeachh,0,200,Use TOPT algorithm to get daily writing prompts!,,other
hackmd-obsidian,thor314,24,200,obsidian extension to push and pull notes from hackmd conveniently,,note-taking
obsidian-bottom-to-top-text,lizard-heart,0,200,,,other
obsidian-recently-added-files,Lemon695,4,200,"List files by last added, includes pictures, pdfs, etc.",,other
image-tools-obsidian-plugin,Hosstell,25,200,,,other
obsidian-gemini,allenhutchison,42,200,An obsidian plugin to interact with Google Gemini,,other
ob_daily_summary,CSLukkun,10,200,,,other
obsidian-auto-tasks,jamiefdhurst,7,200,"Obsidian plugin to combine periodic notes with tags and tasks to automatically manage your daily, weekly and project TODO lists. Requires the ""Periodic Notes"" and ""Tasks"" plugins.",notes;obsidian;pkm;plugin;typescript,note-taking;productivity
obsidian-task-director,cybertramp,2,200,A plugin that allows you to easily manage tasks in bulk.,,productivity
obsidian-history-today,Yaob1990,8,200,View and review your historical notes from this day across previous years,,note-taking
beautiful-obsidian-contacts,seth10,4,200,"A plugin for the Obsidian text editor which renders ""contact"" code blocks with tappable links for phone, social media, etc.",,other
BlazeJump-Obsidian,henryco,15,200,Plugin for Obsidian that makes text navigation blazingly fast.,emacs;obsidian;obsidian-plugin;plugin;text-editor,other
trakt-for-obsidian,Fleker,2,200,Sync Trakt checkins to Obsidian file,,integration
quick-share-note-to-gist,chaintng,6,200,"""Quick Share Note to gist"" is an Obsidian plugin that lets you publish notes to GitHub gist and upload images to Imgur.",,note-taking
obsidian-file-manager,jfsicilia,28,200,A file manager plugin for Obsidian,,other
obsidian-standardform,philphilphil,6,200,Obsidian plugin that transforms Standard Form logical syntax into clean tables.,,other
obsidian-simple-focus,linqing24,5,200,Allows you to focus on a specific file or folder. 让你可以专注于一个文件或文件夹,,other
obsidian-pw,cfe84,96,200,Obsidian plugin ot manage todos and projects directly from your notes.,,note-taking;productivity
Obsidian-Google-Drive,RichardX366,80,200,A plugin to make Obsidian work in Google Drive to enable access to iOS.,,other
double-switch,carlrobert,2,200,Obsidian plugin for switching themes when toggling dark/light mode,,theme
obsidian-bluesky,eharris128,11,200,Post to Bluesky from Obsidian,bluesky;obsidian;obsidian-md;obsidian-plugin,other
obsidian-ai-bot,kuzzh,9,200,"The AI Bot Plugin is a powerful tool designed to enhance your note-editing experience in Obsidian by leveraging the capabilities of AI. This plugin allows you to interact with an AI assistant directly within Obsidian, making it easier to generate, edit, and organize your notes with intelligent suggestions and automated tasks.",,note-taking;productivity
obsidian_folder_tabulation,SpeedaRJ,4,200,An open source plugin for obsidian that let's you treverse local folder structure via keybindings and commands.,,other
obsidian-markdown-tags,binarynoir,15,200,"Enhance your Markdown documents with custom tags. Use predefined or custom labels, customizable colors, and arrow indicators to visually track tasks and statuses.",markdown;obsidian;obsidian-md;obsidian-plugin;obsidianmd,note-taking;productivity
obsidian-instant-above-divider,sedationh,4,200,,,other
obsidian-foldercanvas-plugin,nancyel,12,200,Generate a canvas view of your folder structure,obsidian;obsidian-plugin,other
obsidian_paper_importer,chenzhekl,3,200,An Obsidian plugin to facilitate importing papers from arXiv,,other
Ridian,MichelNivard,85,200,This is Ridian: R in Obsidian,obsidian;obsidian-plugin;quarto;rmarkdown;obsidian-md,other
obsidian-blur-mode,dangehub,5,200,Blur Mode - Blur elements on the obsidian interface for presentations or screenshots|模糊模式 - 对obsidian界面上的元素进行模糊处理以便演示或截图,,other
obsidian-link-preview,felipetappata,17,200,Obsidian plugin that previews external links on hover.,obsidian;obsidian-md;obsidian-plugin,other
insta-toc,iLiftALot,30,200,"Generate, update, and maintain a table of contents for your notes while typing in real time.",obsidian;obsidian-md;obsidian-plugin;table-of-contents-generator;obsidian-table-of-contents,note-taking
password-audit,prashanthpulisetti,6,200,Password Audit Plugin,,other
Snippetsaurus,Chrstn67,2,200,,,other
obsidian-simple-todo,elliotxx,5,200,A minimalist text-based todo manager (Text-Based GTD) for efficient task management in Obsidian.,,productivity
weekly-goal-tracker,GitGorman,3,200,,,other
obsidian-friday-plugin,mdfriday,37,200,"Turn notes to website, in minutes. MDFriday plugin for Obsidian.",mdfriday;obsidian;plugin,note-taking
obsidian-plugin-chronos,clairefro,189,200,Render interactive timelines in your Obsidian notes from simple Markdown.,markdown;obsidian;obsidian-plugin;timeline,note-taking
obsidian-plugin-clear-todos,gutentag2012,2,200,An Obsidian Plugin to clear todos that are done,,productivity
obsidian-post-webhook,Masterb1234,94,200,"A plugin for Obsidian that sends notes to Webhook endpoints (e.g. n8n, Make.com, Zapier) for streamlined automation and integration.",,integration;note-taking
simple-quiz,IvanKalmar,3,200,Creating simple quizzes.,education;flashcards;learning;obsidian;obsidian-md,other
obsidian-folder-links,SteveOverSea,13,200,Obsidian Plugin that enables using links to folders.,obsidian-md;obsidian-plugin,other
auto_file_organizer,mofukuru,8,200,Obsidian plugin: Automatically organizes files into folders based on their extensions.,,other
setlist-for-obsidian,Fleker,1,200,Sync your setlist.fm events to Obsidian,,integration
mass-create,vellikhor,8,200,Create large quantities of notes easily at one time.,,note-taking
obsifetch,tabibyte,75,200,neofetch but for obsidian,neofetch;obsidian;obsidian-plugin;obsidianmd,other
obsidian-plugin-abbrlink,Hoshino-Yumetsuki,3,200,,,other
obsidian-llm-workspace,ofalvai,34,200,,,other
obsidian-todoist-context-bridge,wenlzhang,28,200,"Bridge your Obsidian notes with Todoist tasks while preserving rich context, helping you highlight important tasks and maintain seamless workflows between the two platforms. Seamlessly integrate with Dataview and Tasks plugins.",,note-taking;productivity
discord-timestamps,Erallie,6,200,Displays discord timestamps in read mode as they would appear in Discord.,,other
heatmap-tracker,mokkiebear,106,200,A customizable heatmap tracker plugin for Obsidian to visualize daily data trends with intuitive navigation and flexible settings.,heatmap;obsidian-plugin,other
vc-weather,willasm,29,200,,,other
obsidian-image-upload,yy4382,0,200,"Upload images in a note, and if the image is only used in this note, delete it from vault.",,note-taking
Obsidian-Hugo-Sync,crayhuang,8,200,Sync the selected notes from Obsidian to Hugo,,integration;note-taking
obsidian-zenmode,paperbenni,11,200,,,other
magiedit-obsidian,magitools,0,200,,,other
obsidian-tab-limit,lizard-heart,0,200,Limits the number of tabs that can be opened in Obsidian,,other
obsidian-share-as-zip,friebetill,9,200,,,other
Obsidian-3D-embed,ElmoNeedsArson,20,200,,,other
obsidian-wardley-maps,damonsk,9,200,A Wardley Maps plugin for Obsidian.md. Supporting rendering and editing maps-as-code.,obsidian;obsidian-md;obsidian-plugin;wardley-maps;wardleymaps,other
Obsidian-Class-Relation-Visualization,Cold-dragon7,2,200,,,other
usher,vrtmrz,3,200,,,other
Create-folder-notes-with-dropdown,SturdyShawn,1,200,,,other
gay-toolbar,ChasKane,17,200,"Colorful, customizable toolbar for Obsidian, designed for mobile.",,other
obsidian-convert-katex-to-mathjax,pejakovic,18,200,Converts KaTeX escape characters with MathJax escape characters,,other
obsidian-insert-new-line-plugin,freddyouellette,2,200,Obsidian plugin to insert a new line above or below the current line.,,other
cypher,aths7,2,200,Obsidian Plugin,,other
calloutX,br4in,7,200,"An Obsidian plugin that allows you to view, manage, and customise callout icons in your vault.",,other
obsidian-sync-cnblog,lei-ctyh,12,200,同步文章到博客园,,other
obsidian-exmemo-tools,exmemo-ai,20,200,"Use large models for smart document management and optimization, including relocating files, enhancing text, and generating metadata.",,other
obsidian-prayer-times,Eccys,2,200,Fetches times from Aladhan API and inserts into a table.,,integration
obsidian-header-navigation,talwrii,12,200,An obsidian plugin to navigate around and toggle folding on headers,,other
obsidian-wikidocs-plugin,pahkey,2,200,,,other
link-formatter,dilantha,3,200,Formats a block of links into a clean markdown list in Obsidian,obsidian-plugin,note-taking
obsidian-focus-time,astradev123,8,200,Focus Time is a plugin that helps you track how much time you spend on each note.,,note-taking
obsidian-exmemo-assistant,exmemo-ai,14,200,Using LLMs to manage files and generating metadata such as tags and summaries.,,other
obsidian-color-folders-files,Mithadon,28,200,Obsidian plugin to customize the appearance of folders and files through a context menu with color picker and style options.,,theme
obsidian-template-by-note-name,jacoblearned,6,200,A simple Obsidian plugin to automatically template notes based on their title,,note-taking
ObsidianFastForwardLinkPlugin,IdanLib,5,200,FastForwardLink Obsidian.md Plugin,obsidian;obsidian-community;obsidian-md;obsidian-plugin,other
obsidian-unit-converter,ruszabarov,10,200,Unit conversion plugin for Obsidian,,other
force-read-mode,al3xw,11,200,,,other
obsidian-note-from-form,ArhiChief,4,200,Obsidian plugin that adds support to define input form and generate notes based on it,,note-taking
Latex-Exporter,mscott99,24,200,,,other
obsidian-ampliflow-page,AmpliFlow,1,200,The offifical AmpliFlow obsidian page publisher.,,other
obsidian-kale-graph,olillin,3,200,Render mathematical graphs in Obsidian,obsidian;obsidian-md;obsidian-plugin,other
obsidian-scribe,Mikodin,32,200,"Record, transcribe, and transform voice notes into structured insights. Leverage Whisper or AssemblyAI and ChatGPT to fill in gaps, generate summaries, and visualize ideas — all seamlessly integrated within Obsidian.",assemblyai;obsidian;openai;voice-assistant,note-taking
obsidian-custom-image-auto-uploader,haierkeys,24,200,"You can batch download images from your notes on 💻 desktop, 📱 iOS, and 🤖 Android platforms, and batch upload and save them to a remote server, home NAS, or cloud storage (such as Alibaba Cloud OSS, Amazon S3, Cloudflare R2, MinIO). Additionally, you can stretch, crop, and resize the images.",obsidian;obsidian-plugin;custom-image-auto-uploader;obsidian-image-cloud-storage;obsidian-image-upload,note-taking
WonderBox,Chrstn67,7,200,,,other
obsid-kkh,okikae,1,200,kkh の Obsidian 用プラグイン,,other
obsidian-import-todoist,dukex,0,200,Import Todoist tasks as Obsidian tasks.,,productivity
obsidian-link-maintainer,wenlzhang,13,200,An Obsidian plugin that helps you maintain note links when splitting or reorganizing notes.,,note-taking
obsidian-export-to-html,kalvn,3,200,Export a note as HTML in the clipboard or in a file.,,note-taking
obsidian-node-flow,LincZero,53,200,"Render node streams like `ComfyUi`, `UE`, `Houdini`, `Blender`, etc., to make it easy to write relevant notes. json describes the chart, compared to screenshots, making it easier to modify later. The plugin is also compatible with blogs."",",,note-taking
send-note,jvsteiner,4,200,"Instantly share an Obsidian note text/content with other users. Data is shared encrypted by default, and only you and the person you send it to have the key.",,note-taking
obsidian-project-tasks,paulpaterson,10,200,An Obsidian Add-in that allows you to create simple projects out of tasks,,productivity
cursor-position-on-title-enter,chaintng,5,200,Obsidian Plugin: Set the cursor position after pressing Enter on the note title.,,note-taking
smart-context-obsidian,brianpetro,23,200,,,other
Theme-Controller,Binaris00,10,200,Set when and how the themes will be displayed,,theme
obsidian-insert-multiple-attachments,mnaoumov,0,200,Obsidian Plugin that allows to insert multiple attachments at a time,obsidian;obsidian-md;obsidian-plugin,other
obsidian-smart-link-alias,vpcano,1,200,,,other
obsidian-replicate,dsebastien,8,200,Integrate Replicate.com with Obsidian,,other
obsidian-click-hint,kbwo,7,200,,,other
ons,skye-z,2,200,Obsidian NAS Sync,obsidian;sync,integration
copy-recursive-content,SeardnaSchmid,2,200,,,other
